source_language,target_language,source,reference,doc_id,client_id,sender
fr,en,#PRS_ORG#.,#PRS_ORG#.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
fr,en,Mais je ne l'ai pas connectée.,But I didn't connect it.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
fr,en,Je prefere gerer par l'ordi,I prefer managing it with my computer.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
en,fr,"sorry, i do not understand","Je vous demande pardon, je ne comprends pas",en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,agent
fr,en,elle n'est pas connectée au wifi,It is not connected to Wifi.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
en,fr,why not?,pourquoi pas ?,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,agent
fr,en,pour n'utiliser que la fonction lecture,I only use the reading function.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
en,fr,"ok, is your decission, is there anything else you need assistance with?","D'accord, c'est votre décision, y a-t-il autre chose avec lequel vous avez besoin d'aide ?",en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,agent
fr,en,pardon?,I'm sorry?,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
fr,en,vous pouvez me dire si je suis obligée de connecter la #PRS_ORG# au wifi pour récuperer le fichier?,Can you tell me if I am forced to connect the #PRS_ORG# to Wifi to get the file?,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
en,fr,"no, but it wil be a pain to do this manually when you have the wifi to sync in a minute","Non, mais ce sera pénible de le faire manuellement lorsque vous aurez le Wi-Fi à synchroniser en une minute",en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,agent
fr,en,bon je vais la connecter.,Well I'm going to connect it.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
fr,en,Merci de votre aide,Thank you for your help.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
en,fr,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.",en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,agent
en,fr,I hope you have an excellent day.,J'espère que vous passez une excellente journée !,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,agent
fr,en,bonne fin de journée,Good evening.,en_fr_#CLIENT-02#_default020-12-27-10,#CLIENT-02#,customer
fr,en,Commande n #NUMBER#,Order # #NUMBER#,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,12 décembre,December 12,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,thanks for contacting me again,Merci de m'avoir recontacté,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,did you use the same email address to purchase the eReader?,Avez-vous utilisé la même adresse e-mail pour acheter la liseuse ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,"Non : #EMAIL#, mon mari a un compte #PRS_ORG#","No: #EMAIL#, my husband has a #PRS_ORG# account",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,thank you please one moment,"Merci, un instant s'il vous plaît",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,Thanks for waiting,Merci pour votre patience,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,I located your purchase,J'ai retrouvé votre achat,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Oui c'est bien ça,"Yes, that's it",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"merci, in this case we need to validate your warranty details, it cannot be replaced with #PRS_ORG#","Merci, dans ce cas, nous devons valider les informations de votre garantie, elle ne peut pas être remplacée par #PRS_ORG#",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,is the usb port of the eReader damaged?,Le port USB de la liseuse est-il endommagé ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,or loose?,ou appuie-t-il dans le vide ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,"Non, c'est le bouton de démarrage sur la liseuse","No, it is the start button on the reader",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,is it damaged or loose the power button?,Est-il endommagé ou le bouton d'alimentation appuie-t-il dans le vide ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Je ne comprends pas....,I don't understand.,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,the power button of the eReader looks damaged?,Le bouton d'alimentation de la liseuse semble-t-il endommagé ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,Or why can't you turn on the eReader?,Ou pourquoi ne pouvez-vous pas allumer la liseuse ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,the power button is loose?,Le bouton d'alimentation appuie-t-il dans le vide ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Non il est dur,"No, it is fixed",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"okay, but it's not responding, correct?","D'accord, mais ça ne répond pas, n'est-ce pas ?",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Voilà c'est ça...,"Yes, that's it.",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"Okay, is the eReader recognized by the computer?","D'accord, la liseuse est-elle reconnue par l'ordinateur ?",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,if it's connected to the computer?,Si elle est connectée à l'ordinateur ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,On n'a pas encore essayé.,We haven't tried it yet.,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,Je vous ai d'abord écrit pour savoir si on pouvait aller à la #PRS_ORG# leur montrer le problème et la changer.,I first wrote to you about whether we could go to the #PRS_ORG# to show them the problem and to change it.,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,Si j'avais su je serais allée l'acheter directement en magasin....,"If I had known it, I would have bought it directly on the store.",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"I apologize for the inconveniences, I can help you to solve the issue via this chat, I would suggest to try before with a different usb cable and a different charger to charge the ereader or with a computer, if that does not work I can contact my team to validate your warranty options","Je m'excuse pour les désagréments, je peux vous aider à résoudre le problème via ce chat, je vous suggère d'abord d'essayer avec un autre câble USB et un autre chargeur pour charger la liseuse, ou avec un ordinateur, si cela ne fonctionne pas, je peux contacter mon équipe pour valider vos options de garantie",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,"Même si on change de câble, ça ne changera pas le problème du bouton qu'on ne peut pas appuyer","Even if you change the cable, it won't change the problem of the button that cannot be pressed",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"I understand, please one moment, I need to contactmy team","Je comprends, un instant s'il vous plaît, je dois contacter mon équipe",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,thanks for waiting,Merci pour votre patience,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,we will replace your eReader,Nous allons remplacer votre liseuse,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,I will send a confirmation email,Je vais vous envoyer un email de confirmation,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,please one moment,Un instant s'il vous plaît,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,Please let me know if you received the email,Pouvez-vous me dire si vous avez reçu l'e-mail,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Pouvez vous l'envoyer sur l'adresse #EMAIL#.,You can send it to #EMAIL#.,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,merci,thank you,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"yes, that is the email address where I sent the info","Oui, c'est l'adresse e-mail où j'ai envoyé les informations",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Nous n'avons encore rien reçu,We haven't received anything yet,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,Can you check your spam on junk folder please?,Pouvez-vous vérifier votre dossier spam s'il vous plaît ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Pourra t on la remplacer dans un magasin #PRS_ORG# ?,Can we replace it on a #PRS_ORG# store?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,Ce serait plus simple et on l'aurait tout de suite,It would be simpler and it would be,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,Ok bien reçu,Ok well received,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"Unfortunately as the eReader was not purchased on a #PRS_ORG# store they are unable to replace the eReader, the replacement needs to be processed by us","Malheureusement, comme la liseuse n'a pas été achetée dans un magasin #PRS_ORG#, ils ne peuvent pas remplacer la liseuse, c'est à nous d'effectuer le remplacement.",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,"Alright, we will send you further details via email on how to send your device back to us","Très bien, nous vous enverrons des informations supplémentaires par e-mail pour nous renvoyer votre appareil.",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,Your reference number is #NUMBER#,Votre numéro de référence est #NUMBER#,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,La prochaine fois nous irons en magasin...,Next time we will go to store...,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
fr,en,Merci de faire au plus vite mon mari aimerait bien lire....,Thank you for doing as soon as possible my husband would like to read....,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,"You're welcome, we will send you further details as soon as possible","Je vous en prie, nous vous enverrons d'autres informations dès que possible",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Nous envoyer rapidement les informations nécessaires,Quickly send us the necessary information,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,customer
en,fr,perfect,Parfait.,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,"we will send the info as soon as possible, Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Nous allons envoyer les informations dès que possible, merci d'avoir contacté l'équipe #PRS_ORG#, ce fut un plaisir de vous aider aujourd'hui.",en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
en,fr,I hope you have an excellent day.,J'espère que vous passez une excellente journée !,en_fr_#CLIENT-02#_default020-12-20-0,#CLIENT-02#,agent
fr,en,Bonjour,"Hello,",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,Le titre du livre acheté (La Résurrection t2 Arkane de P Bordage) ne correspond pas au contenu (Codex Alera t6 J Butcher).,The title of the book purchased (La Résurrection t2 Arkane de P Bordage) does not match the content (Codex Alera t6 J Butcher).,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,Merci de me faire parvenir le bon contenu La Résurrection.,"Please send me the correct content ""La Résurrection"".",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,Cordialement bonne année,"Regards, happy new year.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,A #NAME#,A #NAME#,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour les informations.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Nous nous ferons un plaisir de vous aider.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,Please allow me a moment to verify the account.,Veuillez m'accorder un moment pour vérifier le compte.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,31 décembre 20 La part de l’aube,"December 31, 2020 ""La part de l’aube"".",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,thanks for waiting,Merci pour votre patience.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,"I am sorry that you are experiencing this issue, I will do my best to assist you.","Nous sommes désolés que vous rencontriez ce problème, je ferai de mon mieux pour vous aider.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,what is the content that you can see?,Quel est le contenu que vous pouvez voir ?,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,Codex Alera t6 La furie du premier duc de JimButcher,"""Codex Alera t6 La furie du premier duc de JimButcher""",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,"Please one moment, I will add the book again","Un instant, j'ajouterai à nouveau le livre.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,thanks for waiting,Merci pour votre patience.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,please tell me what is your reading device model,"S'il vous plaît, quel est le modèle de votre appareil de lecture ?",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,#PRS_ORG#,#PRS_ORG#,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,Please try the following;,Veuillez essayer ce qui suit :,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,"To perform a sync repair on your eReader, please follow the steps indicated below:","Pour effectuer une réparation de synchronisation sur votre liseuse, veuillez suivre les étapes indiquées ci-dessous :",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,1,1,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,Go to your Home screen.,Allez sur votre écran d'accueil.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,2,2,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,Tap the More icon at the bottom of the screen.,Appuyez sur l'icône Plus au bas de l'écran.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,3,3,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,Tap Settings.,Appuyez sur Paramètres.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,4,4,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,Tap Device information.,Appuyez sur Informations sur l'appareil.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,5,5,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,"Beside Repair your #PRS_ORG# account, tap Repair.","À côté de réparer votre compte #PRS_ORG#, appuyez sur Réparer.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,6,6,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,Tap Repair now.,Appuyez sur Réparer maintenant.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,Then sign out and sign back in to your account and let me know if you can access to the correct content,"Ensuite, déconnectez-vous et re-connectez-vous à votre compte et laissez-moi savoir si vous pouvez accéder au bon contenu.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,is it possible?,Est-il possible ?,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,Je fait la réparation.,I do the repair.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,Je dois maintenant me reconnecter à mon compte,I now have to reconnect to my account.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,yes please,"Oui, s'il vous plaît.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,Il me demande de retaper la clé wep pour me connecter,It asks me to re-type the wep key to connect.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,you need to enter your modem's password to connect it to the WiFi,Vous devez entrer le mot de passe de votre modem pour le connecter au Wi-Fi.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,je suis connecté ; c’esr Toujours le mauvais contenu,I'm logged in. It's still the wrong content.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,can you please share a screenshot of the first page with me?,Pouvez-vous s'il vous plaît partager une capture d'écran de la première page avec moi ?,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,Visitor uploaded: image.jpg,Visitor uploaded: Image.jpg,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,URL: #URL#,Url: #URL#,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,Type: image/jpeg,Type: Image/jpeg,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
fr,en,Size: #PHONENUMBER#,Size: #PHONENUMBER#,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,"thank you, please one moment","Merci, s'il vous plaît, un instant.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
en,fr,do you have a computer available at the moment?,Avez-vous un ordinateur disponible pour le moment ?,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
fr,en,Je suis sur tablette,I'm on a tablet.,en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,customer
en,fr,"I have double checked the content of the book, it is the correct content on my system, in this case you can try an update via computer or we can try a factory reset, however, this will delete the books from your eReader momentarily but you can download the books again witha sync","J'ai vérifié deux fois le contenu du livre, c'est le contenu correct de mon système. Dans ce cas, vous pouvez essayer une mise à jour via un ordinateur ou nous pouvons essayer une réinitialisation des paramètres d'usine. Cependant, cela supprimera temporairement les livres de votre liseuse, mais vous pouvez télécharger à nouveau les livres via une synchronisation.",en_fr_#CLIENT-02#_default020-12-27-24,#CLIENT-02#,agent
