source_language,target_language,source,reference,doc_id,client_id,sender,lp
pt-br,en,sabia que teria o bonus,I knew I would have the bonus,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,caso eu perdesse,if I had lost,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,"ai fiz uma aposta um pouco mais segura e perdi, fui solicitar e não deu","then I made a slightly safer bet and lost it, I went to request and it didn't work out",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
en,pt-br,I'm so glad you contacted us about that; it's important that I will get it fixed.,"Fico tão feliz que você entrou em contato conosco, é importante que eu resolva isso.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,"One moment, I will have a look.","Um momento, vou dar uma olhada.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
pt-br,en,Obrigada querido,Thank you dear,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
en,pt-br,Thank you for being online.,Obrigado por ficar online.,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,"NAME-F, sorry to inform you that, as per the terms and conditions, your qualifying real money bets must be at least 1.8 odds.","NAME-F, lamento informar que, de acordo com os Termos e Condições, suas apostas em dinheiro real qualificadas devem ter pelo menos 1,8 de probabilidades.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,Hence this account is not eligible to get the Welcome bonus now.,"Portanto, sua conta não é elegível para obter o bônus de boas-vindas.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,You can also refer this in detail by using the link - URL.,Você também pode consultar isso em detalhes usando o link - URL.,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,Is there anything else I can help you with?,Há mais alguma coisa em que eu possa te ajudar?,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
pt-br,en,"Poxa, não.","Oh, no.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,Obrigada,Thanks.,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,pensei que vc pudesse abrir uma exceção,I thought you could make an exception,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,alias foi 300 né,"By the way, it was 300, right?",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,por favor,Please,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,não consegue ver?,can you not check it?,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,com o pessoal ai,with your people there,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
en,pt-br,"You know I'm always here to listen, even if I don't have a solution for you.","Você sabe que estou sempre aqui para ouvir, mesmo que não tenha uma solução para você.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,However in this case I am unable to do the needful on the regards.,"No entanto, neste caso, não há nada que eu possa fazer.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,I kindly request  you to understand in this concern.,"Por favor, peço que você entenda essa questão.",62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,Are we connected?,Estamos conectados?,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
pt-br,en,Tudo bem então,All right then,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
pt-br,en,até a proxima,until next time,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,customer,pt-br-en
en,pt-br,Thank you so much for your kind understanding.,Muito obrigada pela sua compreensão.,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,Thank you for contacting support.,Obrigado por entrar em contato com o suporte!,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
en,pt-br,Have a nice day ahead!,Tenha um bom dia!,62cf1defa6f69361112ab056,0014I00001n0ZN7QAM,agent,en-pt-br
pt-br,en,"Obrigado por entrar em contato com a Ajuda PRS-ORG, o meu nome é NAME-F.","Thank you for contacting PRS-ORG Help, my name is NAME-F.",6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Para começar, pode-me indicar o seu nome por favor?","To begin with, could you please tell me your name?",6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,NAME-M,NAME-M,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Hello!,Olá!,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Nice to meet you.,Prazer em conhecê-lo!,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,How are you doing today?,Como vai você hoje?,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,Bem.,Good.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Porém estou com dificuldade em logar a minha conta do PRS-ORG mobile ao meu navegador.,"However, I am having trouble logging in on my PRS-ORG mobile account in my browser.",6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,As I understand you are facing issue with your PRS-ORG account.,"Pelo que entendi, você está enfrentando problemas com sua conta PRS-ORG.",6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Am I correct?,Estou correto?,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,Sim,Yes.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Thank you for confirmation.,Obrigada pela confirmação.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,I will surely check the details and try my best to help you resolve the issue.,Certamente irei verificar os detalhes e fazer o possível para ajudá-lo a resolver o problema.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,May I know do you get any error message while login?,Posso saber se você recebe alguma mensagem de erro ao fazer o login?,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,Sim,Yes.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Sempre ao tentar conectar a minha conta PRS-ORG, que está conectada ao PRS-ORG.","Whenever I try to connect to my PRS-ORG account, which is connected to PRS-ORG.",6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Aparece a seguinte mensagem de erro.,The following error message appears.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Gostaria de mais informações sobre isso.,I would like more information about this.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Okay.,Certo.,6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,", In order to check the details, may I have your permission to put your chat on hold for  3 to 4 minutes?","Posso pedir sua permissão para colocar seu bate-papo em espera por 3 a 4 minutos, para que eu possa verificar esse detalhes?",6415060f84acbca4ac6d90a2,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,"Obrigado por entrar em contato com a Ajuda PRS-ORG, o meu nome é NAME-F.","Thank you for contacting PRS-ORG Help, my name is NAME-F.",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Para começar, pode-me indicar o seu nome por favor?","To begin with, could you please tell me your name?",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Boa tarde!,Good afternoon!,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Meu nome é NAME-F,My name is NAME-F,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,"Hi  NAME-F, hope you are good today!","Olá, NAME-F, espero que você esteja bem!",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,"Please elaborate your concern, I'll be glad assisting you.","Por favor, explique sobre a sua questão, terei todo o prazer em ajudá-la.",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,"Eu não consigo encontrar a pasta mods do the PRS-ORG, já entrei no jogo e a pasta não foi criada.","I cannot find the mods folder for the PRS-ORG, I have logged in to the game and the folder was not created.",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"eu tinha conteúdos personalizados antes, tive que formatar o notebook e NAME-M voltou todos os conteúdos","I had personalized contents before, had to format the notebook and NAME-M returned all the contents",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Mas não existe a pasta mods,But there is no mods folder,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Thank you for the information.,Obrigada pela informação.,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,As I understood that you are unable to find the mods folder for the PRS-ORG.,"Pelo que entendi, você não consegue encontrar a pasta mods para o PRS-ORG.",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Right?,Certo?,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,Quando entro no jogo aparece vários conteúdos personalizamos mas a pasta não existe,"When I log in to the game, it appears several custom contents, but the folder is not there",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Isso, a pasta não existe","Yes, the folder does nor exist",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Thank you for the confirmation.,Obrigada pela confirmação.,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,"Please be rest assured, I am here for your help.","Por favor, fique tranquila, estou aqui para ajudar.",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Could you please confirm your registered email address which is associated to your PRS-ORG account?,Você poderia confirmar seu endereço de e-mail registrado que está associado à sua Conta PRS-ORG?,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,"Já entrei onde precisa em PRS-ORG games, the PRS-ORG e após não tem q pasta","I have already logged in PRS-ORG games, PRS-ORG and then there is no folder",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,EMAIL,EMAIL,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Thank you for the email address.,Obrigada pelo endereço de e-mail.,6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Please visit this link URL and clear the cookies and cache.,"Por favor, acesse Visite este link URL e limpe os cookies e o cache.",6463a95bc49c6826f403a92b,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,"Obrigado por entrar em contato com a Ajuda PRS-ORG, o meu nome é PRS-ORG.","Thanks for contacting PRS-ORG Help, my name is PRS-ORG.",626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Para começar, pode-me indicar o seu nome por favor?","To begin with, can you tell me your name please?",626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,NAME-F,NAME-F,626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,"Hi NAME-F, nice to meet you!","Olá, NAME-F, prazer em conhecê-la.",626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,How may I help you today?,Como posso ajudar você hoje?,626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,Boa noite.,Good evening.,626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Não consigo jogar The PRS-ORG pois os meus PRS-ORG aparecem completamente desfocados.,I can't play PRS-ORG as my PRS-ORG appear completely blurry.,626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"O suporte disse-me para usar PRS-ORG Nome Sobrenome, mas não resultou.",Support told me to use PRS-ORG but it didn't work.,626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Também nomeei a pasta The PRS-ORG de The PRS-ORG Old e carreguei o jogo para criar uma nova pasta, mas não resolveu.","I also named the folder PRS-ORG of PRS-ORG and loaded the game to create a new folder, but it didn't work.",626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Queria conseguir jogar, mas o PRS-ORG aparece desfocado (o cenário não)","I wanted to be able to play, but the PRS-ORG appears blurry (the scenery does not)",626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,No worries!,Não se preocupe!,626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,I will look into this and help you with PRS-ORG graphic issue.,Vou analisar isso e ajudá-la com o problema gráfico do PRS-ORG.,626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Do you have mods or CC with the game?,Você tem mods ou CC com o jogo?,626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,"Estava a usar, mas como não estavam a funcionar, desativei e eliminei","I was using it, but as it wasn't working, I disabled it and deleted it.",626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,E sem mods o problema é o mesmo,And without the mods the issue is the same,626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Não funciona, fica completamente desfocado o PRS-ORG","Does not work, the PRS-ORG is completely blurry",626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Can you double check if any mods or CC is there?,Você pode verificar se há algum mod ou CC?,626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,"If yes, remove them and then repair the game on PRS-ORG.","Em caso afirmativo, remova-os e repare o jogo no PRS-ORG.",626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Select My Game Library in PRS-ORG.,"Selecione ""Minha Biblioteca de Jogos"" no PRS-ORG.",626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Right-click on the game tile.,Clique com o botão direito no painel do jogo.,626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Select Repair Game.,"Selecione ""Reparar Jogo"".",626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,Não está nenhum mod lá,There is no mod there,626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,Já tentei e não resolveu,I have already tried and it didn't work,626ee5d07070b88db37e47db,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,Have you tried resetting PRS-ORG?,Você tentou resetar o PRS-ORG?,626ee5d07070b88db37e47db,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,"Obrigado por entrar em contato com a Ajuda PRS-ORG, o meu nome é NAME-M.","Thanks for contacting PRS-ORG Help, my name is NAME-M.",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,"Para começar, pode-me indicar o seu nome por favor?","To beging with, can you tell me your name please?",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,olha que negocio é este o servidor da PRS-ORG caindo toda hora hoje porque,"look, what is the matter with the PRS-ORG server today? it is crashing all the time",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,não estava assim,it wasn't like that,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,"Hello there, nice to meet you.","Olá, prazer em conhecê-lo.",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,esta acontecendo alguma coisa que não sabemos,Is something happening that we don't know about?,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,agora o jogo não funciona de novo,Now the game isn't working again,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,There was a PRS-ORG connection issue afew hours back at our end its now fixed.,"Houve um problema de conexão no nosso sistema do PRS-ORG algumas horas atrás, mas agora foi corrigido.",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,URL,URL,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,o prazer e nosso em conhece lo,It is our pleasure to meet you,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,You can se update on above link from our team.,Você pode conferir as atualizações da nossa equipe no link acima.,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Is their anything else I can help you with today?,Há mais alguma coisa em que eu possa ajudá-lo hoje?,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,ja pode acessar o ALPHANUMERICID,You can now access ALPHANUMERICID,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
pt-br,en,olha não esta funcionando nao,"look, it's not working",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,customer,pt-br-en
en,pt-br,What error you are getting in connecting to game?,Qual erro você está recebendo ao conectar-se ao jogo?,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,Are we connected?,Estamos conectados?,62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,"Since I didn’t get a response from you, I had to end our chat today.","Como não recebi uma resposta sua, tive que encerrar nosso bate-papo hoje.",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
en,pt-br,"If you still need help, reach back out to us on URL.","Se você ainda precisar de ajuda, entre em contato conosco pelo URL.",62842c0d1fff36c16fc1100e,0015800001EMz0vAAD,agent,en-pt-br
pt-br,en,"Obrigado por entrar em contato com a Ajuda PRS-ORG, o meu nome é NAME-M.","Thank you for contacting PRS-ORG Help, my name is NAME-M.",62bad20017e81668d1e2ffde,0015800001EMz0vAAD,customer,pt-br-en
