doc_id,content_type,source_language,target_language,client,brand,tone,source_segment,mt_segment,pe_segment,translation_direction
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Enter your credit card details under Payment Information, then click Save.","Entrez les détails de votre carte de crédit sous Informations de paiement, puis cliquez sur Sauvegarder.","Entrez les informations de votre carte de crédit sous Informations de paiement, puis cliquez sur Sauvegarder.",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,7,7,7,agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Enter your billing information under Billing Address, then click Save.","Entrez vos informations de facturation sous l'adresse de facturation, puis cliquez sur Sauvegarder.","Entrez vos informations de facturation sous l'adresse de facturation, puis cliquez sur Sauvegarder.",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je peux faire ça depuis mon smartphone ?,Can I do this from my smartphone?,Can I do this from my smartphone?,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I think so but i don't know if the chat will close,"Je pense, mais je ne sais pas si le chat se fermera","Je pense, mais je ne sais pas si le chat se fermera",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je dois me connecter de mon ordinateur alors ?,I need to connect to my computer then?,I need to connect to my computer then?,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ou de ma liseuse ?,Or my reader?,Or my reader?,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"On your computer, unfortunately on the ereader this process can't be made","Sur votre ordinateur, malheureusement sur la liseuse ce processus ne peut pas être effectué","Sur votre ordinateur, malheureusement sur la liseuse ce processus ne peut pas être effectué",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,OK merci.,Ok thank you.,Ok thank you.,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Autre soucis lorsque je recherche un titre sur le site #PRS_ORG# il ne le trouve pas.,Other worries when I search for a title on the #PRS_ORG# site it does not find it.,"Also, when I search for a title on the #PRS_ORG# website, it can't be found.",customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ex : milles femmes blanches,Ex: Thousand white women,Ex: Thousand white women,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Of course one moment let me search that for you,"Bien sûr, un instant laissez-moi rechercher cela pour vous","Bien sûr, un instant laissez-moi rechercher cela pour vous",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"It appears to me, so what it may happen here it could be for the same reqason","Il me semble, donc ce que cela peut arriver ici, c'est peut-être pour le même reqason","Il me semble, donc ce que cela peut arriver ici, c'est peut-être pour la même raison",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"SO, what you need to do","Alors, ce que vous devez faire","Alors, ce que vous devez faire",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"After you update your billing address try to sign out of your account on the  ereader, then sign in back, and finally sync to see if this can be the issue","Après avoir mis à jour votre adresse de facturation, essayez de vous déconnecter de votre compte sur la liseuse, puis reconnectez-vous et enfin synchronisez pour voir si cela peut être le problème","Après avoir mis à jour votre adresse de facturation, essayez de vous déconnecter de votre compte sur la liseuse, puis reconnectez-vous et enfin synchronisez pour voir si cela peut être le problème",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,À cause des infos de facturation ?,Because of billing info?,Because of the billing info?,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Pour le moment je n'ai pas pu trouver un seul titre !!!,For the moment I couldn't find a single title!!!,"Right now, I can't find a single title!",customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Autre exemple LA PANTHERE DES NEIGE la boutique ne connaît pas,Another example THE NEIGE PANTHERE the store does not know,"Another example ""LA PANTHERE DES NEIGE"", can't be found in the story.",customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Yes, and it is because you account doesn't have any address information  on your billing information ont the account","Oui, et c'est parce que votre compte n'a aucune adresse sur vos informations de facturation, ont le compte","Oui, et c'est parce que votre compte n'a aucune information d'adresse sur vos informations de facturation sur le compte",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,You need to update your billing information in your account in order to see the books on store with the current language,Vous devez mettre à jour vos informations de facturation dans votre compte afin de voir les livres en magasin dans la langue actuelle.,Vous devez mettre à jour vos informations de facturation dans votre compte afin de voir les livres en boutique dans la langue actuelle.,agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,OK je vais suivre vos conseils et je vais voir.p,Ok I'm going to follow your advice and I'll see it.,Ok I'm going to follow your advice and I'll see.,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Merci,Thank you,Thank you.,customer
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,Y a-t-il autre chose que je puisse faire pour vous aider ?,agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.",agent
en_fr_#CLIENT-02#_default020-12-20-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope you have an excellent day.,J'espère que vous passez une excellente journée !,J'espère que vous passez une excellente journée !,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"bonjour, je n'arrive pas à enregistrer ma carte de paiement pour mon premier achat en ligne.","Hello, I can't register my payment card for my first online purchase.","Hello, I can't register my payment card for my first online purchase.",customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Pouvez-vous m'aider?,Can you help me?,Can you help me?,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, can you please provide the email address of your #PRS_ORG# account?","Merci d'avoir contacté #PRS_ORG#, pouvez-vous s'il vous plaît fournir l'adresse email de votre compte #PRS_ORG# ?","Merci d'avoir contacté #PRS_ORG#, pouvez-vous s'il vous plaît fournir l'adresse email de votre compte #PRS_ORG# ?",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,je suis connectée avec un compte #PRS_ORG#,I am connected with an #PRS_ORG# account,I am connected with an #PRS_ORG# account.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"For security purposes, can you please confirm either the date of your most recent purchase or the title of one of the ebooks/audiobooks in your account?","Pour des raisons de sécurité, pouvez-vous confirmer la date de votre achat le plus récent ou le titre de l'un des eBooks/livres audio sur votre compte ?","Pour des raisons de sécurité, pouvez-vous confirmer la date de votre achat le plus récent ou le titre de l'un des eBooks / livres audio sur votre compte ?",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,je n'ai pas encore fait d'achat.,I haven't made a purchase yet.,I haven't made a purchase yet.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Dans mon panier, il y a ""the truth about the Harry Quebert Affair""","In my basket, there is ""the truth about the Harry Quebert Affair""","In my basket, I have ""The truth about the Harry Quebert Affair""",customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,clean the cache memory from your browser and then,Nettoyer la mémoire cache de votre navigateur puis,Nettoyer la mémoire cache de votre navigateur puis,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,To update your payment information please follow these steps:,"Pour mettre à jour vos informations de paiement, veuillez suivre ces étapes :","Pour mettre à jour vos informations de paiement, veuillez suivre ces étapes :",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1,1,1,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Go to #URL#.,Accédez à #URL#.,Accédez à #URL#.,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2,2,2,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Log in to your #PRS_ORG# account.,Connectez-vous à votre compte #PRS_ORG#.,Connectez-vous à votre compte #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,3,3,3,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Click on ""My Account"" and in the menu select ""Account Settings”","Cliquez sur ""Mon compte"" et dans le menu, sélectionnez ""Paramètres du compte"".","Cliquez sur « Mon compte » et dans le menu, sélectionnez « Paramètres du compte. »",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,4,4,4,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Select the “Payment Information” tab.,Sélectionnez l'onglet Informations de paiement.,Sélectionnez l'onglet Informations de paiement.,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,5,5,5,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Under “Payment Information”, select the type of credit card and enter your card number, security code (CVV), name on the card, and expiration date.","Sous « Informations de paiement », sélectionnez le type de carte de crédit et entrez votre numéro de carte, votre code de sécurité (CVV), votre nom sur la carte et votre date d'expiration.","Sous « Informations de paiement », sélectionnez le type de carte de crédit et entrez votre numéro de carte, votre code de sécurité (CVV), votre nom sur la carte et votre date d'expiration.",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,6,6,6,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Click ""Save”","Cliquez sur ""Enregistrer""",Cliquez sur « Enregistrer. »,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,c'est bon merci.,Thank you.,Thank you.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je suis obligée de passer par l'application pour récuperer mon achat?,I am obliged to go through the app to collect my purchase?,I am forced to go through the app to collect my purchase?,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,no,non,non,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,you can download the files,Vous pouvez télécharger les fichiers,Vous pouvez télécharger les fichiers,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,most of them,La plupart d'entre eux,La plupart d'entre eux,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"To get the #PRS_ORG# file please go to #URL# > sign in > click on my account > my books > select title and click on 3 dots, then download the file.","Pour obtenir le fichier #PRS_ORG#, rendez-vous sur #URL# > connectez-vous > cliquez sur mon compte > mes livres > sélectionnez le titre et cliquez sur 3 points, puis téléchargez le fichier.","Pour obtenir le fichier #PRS_ORG#, rendez-vous sur #URL# &gt; connectez-vous &gt; cliquez sur mon compte &gt; mes livres &gt; sélectionnez le titre et cliquez sur 3 points, puis téléchargez le fichier.",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,however many of them are protected by #PRS_ORG# and you will get a .#PRS_ORG# files,"Cependant, beaucoup d'entre eux sont protégés par #PRS_ORG# et vous obtiendrez un fichier.#PRS_ORG#","Cependant, beaucoup d'entre eux sont protégés par #PRS_ORG# et vous obtiendrez des fichiers .#PRS_ORG#",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,that can be opened with #PRS_ORG#,Qui peut être ouvert avec #PRS_ORG#,Qui peut être ouvert avec #PRS_ORG#,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"mais une fois téléchargés, je peux les synchroniser sur la #PRS_ORG# sans problème?","But once downloaded, can I sync them to the #PRS_ORG# without any problems?","But once downloaded, can I sync them to the #PRS_ORG# without any problems?",customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,no need to download the file to sync the ebook into the #PRS_ORG# ereader,Pas besoin de télécharger le fichier pour synchroniser le eBook dans le liseuse #PRS_ORG#,Pas besoin de télécharger le fichier pour synchroniser l'eBook dans la liseuse #PRS_ORG#,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,which ereader model do you have?,Quel modèle de liseuse avez-vous ?,Quel modèle de liseuse avez-vous ?,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#PRS_ORG#.,#PRS_ORG#.,#PRS_ORG#.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Mais je ne l'ai pas connectée.,But I didn't connect it.,But I didn't connect it.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je prefere gerer par l'ordi,I prefere germinate by the ordi,I prefer managing it with my computer.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"sorry, i do not understand","Désolé, je ne comprends pas","Je vous demande pardon, je ne comprends pas",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,elle n'est pas connectée au wifi,It is not connected to wifi,It is not connected to Wifi.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,why not?,pourquoi pas,pourquoi pas ?,agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,pour n'utiliser que la fonction lecture,To use only the read function,I only use the reading function.,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"ok, is your decission, is there anything else you need assistance with?","Ok, est-ce votre annulation, y a-t-il autre chose que vous avez besoin d'aide ?","D'accord, c'est votre décision, y a-t-il autre chose avec lequel vous avez besoin d'aide ?",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,pardon?,Forgiveness?,I'm sorry?,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,vous pouvez me dire si je suis obligée de connecter la #PRS_ORG# au wifi pour récuperer le fichier?,Can you tell me if I am obliged to connect the #PRS_ORG# to the wifi to recap the file?,Can you tell me if I am forced to connect the #PRS_ORG# to Wifi to get the file?,customer
en_fr_#CLIENT-02#_default020-12-27-10,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"no, but it wil be a pain to do this manually when you have the wifi to sync in a minute","Non, mais ce ne sera pas une malédiction de faire cela manuellement lorsque vous aurez le wifi pour synchroniser dans une minute.","Non, mais ce sera pénible de le faire manuellement lorsque vous aurez le Wi-Fi à synchroniser en une minute",agent
en_fr_#CLIENT-02#_default020-12-27-10,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,bon je vais la connecter.,Well I'm going to connect it.,Well I'm going to connect it.,customer
